"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004","BoardAsianAmerican","BoardBlackAmerican","BoardHispanicAmerican","BoardMinorityStatus","BoardNativeAmerican","CurMemAsianAmerican","CurMemBlackAmerican","CurMemHispanicAmerican","CurMemMinorityStatus","CurMemNativeAmerican","EligibleMinorityStatus","FOMAsianAmerican","FOMBlackAmerican","FOMHispanicAmerican","FOMMinorityStatus","FOMNativeAmerican","MemberMinorityStatus"
64171,3/31/2026 0:00:00,18399,"549300G5ZQEXZC4Y5G44","1","0","1","1","1","0","0","0","0","0","0","0","1","1","1","Mar  3 2025  8:00AM","","","","","","","","","","","","","","","","",""
64186,3/31/2026 0:00:00,18414,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64191,3/31/2026 0:00:00,18419,"","1","1","1","0","1","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64199,3/31/2026 0:00:00,18427,"254933L4QQHFA6KR4D05","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","Feb 15 2024  6:00AM","","","","","","","","","","","","","","","","",""
64203,3/31/2026 0:00:00,18431,"549300BB8TE7SXIUJI50","1","1","1","0","1","0","0","0","0","0","1","1","1","1","1","Jan 26 2026  6:00AM","","","","","","","","","","","","","","","","",""
64208,3/31/2026 0:00:00,18436,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64212,3/31/2026 0:00:00,18440,"","1","0","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64222,3/31/2026 0:00:00,18450,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64231,3/31/2026 0:00:00,18459,"549300K04ZGWYV7LDX51","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 19 2026  6:00AM","","","","","","","","","","","","","","","","",""
64234,3/31/2026 0:00:00,18462,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64242,3/31/2026 0:00:00,18470,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64252,3/31/2026 0:00:00,18480,"","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","1","","1","","","1","","1","","","","1","","1","",""
64267,3/31/2026 0:00:00,18495,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64269,3/31/2026 0:00:00,18497,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64271,3/31/2026 0:00:00,18499,"2549004WBDC394DA3W87","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","Jan  7 2026  6:00AM","","","","","","","","","","","","","","","","",""
64275,3/31/2026 0:00:00,18503,"5493004IJ6TI14QN3B67","1","1","0","0","1","0","0","0","0","0","1","0","1","1","","","","","","","","","","","","","","","","","","",""
64281,3/31/2026 0:00:00,18509,"","1","0","0","0","0","0","0","0","1","0","0","1","","","","","","","","","","","","","","","","","","","","",""
64282,3/31/2026 0:00:00,18510,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64294,3/31/2026 0:00:00,18522,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64304,3/31/2026 0:00:00,18532,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64323,3/31/2026 0:00:00,18551,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64332,3/31/2026 0:00:00,18560,"254900QGEOVPON4RPM04","1","1","1","0","0","0","0","0","0","0","0","0","1","1","1","Mar  3 2025  7:00AM","","","","","","","","","","","","","","","","",""
64340,3/31/2026 0:00:00,18568,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64342,3/31/2026 0:00:00,18570,"254900Y0J7L9XMNKTX90","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","Mar  1 2025  7:00AM","","","","","","","","","","","","","","","","",""
64359,3/31/2026 0:00:00,18587,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64361,3/31/2026 0:00:00,18589,"254900XRTANBKSC2EB64","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 25 2026  5:00AM","","","","","","","","","","","","","","","","",""
64380,3/31/2026 0:00:00,18608,"","1","1","0","0","0","0","0","0","1","0","0","0","1","1","","","","","","","","","","","","","","","","","","",""
64394,3/31/2026 0:00:00,18622,"","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64397,3/31/2026 0:00:00,18625,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64408,3/31/2026 0:00:00,18636,"549300AIF4FYYXDE3021","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  6 2025  6:00AM","","","","","","","","","","","","","","","","",""
64412,3/31/2026 0:00:00,18640,"254900DRVHTCSSS62O54","1","1","0","0","0","0","0","0","1","0","0","0","1","","","","","","1","1","1","","","","","","","","","1","1","1",""
64417,3/31/2026 0:00:00,18645,"","1","0","1","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","",""
64418,3/31/2026 0:00:00,18646,"549300KER3YVZ3U5RK57","1","1","0","0","1","0","0","1","0","0","0","1","1","1","1","Feb 23 2026  6:00AM","","","","","","","","","","","","","","","","",""
64425,3/31/2026 0:00:00,18653,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64441,3/31/2026 0:00:00,18669,"549300YPQDQJM78AYS70","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","Feb 26 2025  6:00AM","","","","","","","","","","","","","","","","",""
64462,3/31/2026 0:00:00,18690,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64471,3/31/2026 0:00:00,18699,"254900LIEBWBUKVDWP33","1","1","1","1","1","0","0","0","1","0","0","0","1","1","1","Feb 25 2026  6:00AM","","","","","","","","","","","","","","","","",""
64482,3/31/2026 0:00:00,18710,"8945004XZN3PZQZJW178","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","Feb 13 2025  8:00AM","","","","","","","","","","","","","","","","",""
64503,3/31/2026 0:00:00,18731,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64518,3/31/2026 0:00:00,18746,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64528,3/31/2026 0:00:00,18756,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","1","","1","","","1","","1","","","","1","","1","",""
64531,3/31/2026 0:00:00,18759,"549300WWAUM3SY0XPY42","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 11 2025  8:00AM","","","","","","","","","","","","","","","","",""
64568,3/31/2026 0:00:00,18796,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64594,3/31/2026 0:00:00,18822,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","1","","1","","","1","","1","","","","1","","1","",""
64598,3/31/2026 0:00:00,18826,"549300IL6X4MHW0HHI39","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 13 2026  6:00AM","","1","","1","","","","","","","","","1","","","",""
64606,3/31/2026 0:00:00,18834,"549300UU637N6PFNEE28","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 14 2025  5:00AM","","","","","","","","","","","","","","","","",""
64644,3/31/2026 0:00:00,18872,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64645,3/31/2026 0:00:00,18873,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64655,3/31/2026 0:00:00,18883,"","1","1","0","0","0","0","0","0","0","0","1","0","1","1","","","","","","","","","","","","","","","","","","",""
64660,3/31/2026 0:00:00,18888,"","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64688,3/31/2026 0:00:00,18916,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64690,3/31/2026 0:00:00,18918,"","1","0","1","0","1","0","0","1","0","0","0","0","","","","","1","1","1","1","","1","1","1","1","","","1","1","1","1","",""
64691,3/31/2026 0:00:00,18919,"","1","1","0","1","1","0","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","",""
64703,3/31/2026 0:00:00,18931,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64708,3/31/2026 0:00:00,18936,"","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64709,3/31/2026 0:00:00,18937,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64718,3/31/2026 0:00:00,18946,"","1","0","1","0","0","0","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64723,3/31/2026 0:00:00,18951,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64731,3/31/2026 0:00:00,18959,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64746,3/31/2026 0:00:00,18974,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64755,3/31/2026 0:00:00,18983,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64759,3/31/2026 0:00:00,18987,"2549008US5LUWX2ZH247","1","1","1","0","0","0","0","0","1","0","1","0","1","1","1","Mar  1 2024  7:00AM","1","1","1","1","1","1","","1","1","","","1","1","1","1","1",""
64762,3/31/2026 0:00:00,18990,"","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64766,3/31/2026 0:00:00,18994,"549300U5KJDUGZIWF098","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","Feb  7 2025  8:00AM","","","1","1","","","","","","","","","","1","1","",""
64777,3/31/2026 0:00:00,19005,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64778,3/31/2026 0:00:00,19006,"549300E3QJQLKVB40W93","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 26 2025  7:00AM","","","","","","","","","","","","","","","","",""
64782,3/31/2026 0:00:00,19010,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64825,3/31/2026 0:00:00,19053,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64833,3/31/2026 0:00:00,19061,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64834,3/31/2026 0:00:00,19062,"254900BQCLUS9C8L2863","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","","","","","","","","","","","","","",""
64835,3/31/2026 0:00:00,19063,"","1","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64850,3/31/2026 0:00:00,19078,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64852,3/31/2026 0:00:00,19080,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64856,3/31/2026 0:00:00,19084,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64868,3/31/2026 0:00:00,19096,"","1","0","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64878,3/31/2026 0:00:00,19106,"","1","0","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64880,3/31/2026 0:00:00,19108,"549300R0SQ8LYM3HBY12","1","1","0","1","1","1","0","0","1","0","0","1","1","1","","","","","","","","","","","","","","","","","","",""
64882,3/31/2026 0:00:00,19110,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64886,3/31/2026 0:00:00,19114,"549300IFAGUDY5MUY541","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb  6 2025  6:00AM","","","","","","","","","","","","","","","","",""
64892,3/31/2026 0:00:00,19120,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","1","","1","","","1","","1","","","","1","","1","",""
64893,3/31/2026 0:00:00,19121,"54930057XF33SONJFP81","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","",""
64896,3/31/2026 0:00:00,19124,"549300AX5UMUZ61L1X54","1","0","1","1","1","0","0","1","0","0","0","0","1","1","1","Feb 26 2025  5:00AM","","","","","","","","","","","","","","","","",""
64913,3/31/2026 0:00:00,19141,"549300BQPSF250Q8KQ79","1","0","1","0","0","0","0","0","0","0","1","0","1","1","1","Feb 26 2025  7:00AM","","","","","","","","","","","","","","","","",""
64917,3/31/2026 0:00:00,19145,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64920,3/31/2026 0:00:00,19148,"549300TOZIPCBM0DLH67","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64932,3/31/2026 0:00:00,19160,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64938,3/31/2026 0:00:00,19166,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64939,3/31/2026 0:00:00,19167,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64942,3/31/2026 0:00:00,19170,"","1","0","1","0","0","0","0","1","1","0","0","0","1","","","","","","","","","","","","","","","","","","","",""
64943,3/31/2026 0:00:00,19171,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64948,3/31/2026 0:00:00,19176,"","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64967,3/31/2026 0:00:00,19195,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64970,3/31/2026 0:00:00,19198,"549300SU3TF26I8KB315","1","1","1","1","1","0","0","0","1","0","0","0","1","1","1","Feb 10 2026  5:00AM","","","","","","","","","","","","","","","","",""
64986,3/31/2026 0:00:00,19214,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64991,3/31/2026 0:00:00,19219,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
64999,3/31/2026 0:00:00,19227,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65003,3/31/2026 0:00:00,19231,"549300WBJK857X8MNU96","1","0","0","0","0","0","0","1","1","0","1","0","1","1","1","Feb 20 2026  6:00AM","","","","","","","","","","","","","","","","",""
65013,3/31/2026 0:00:00,19241,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65039,3/31/2026 0:00:00,19267,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65040,3/31/2026 0:00:00,19268,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65046,3/31/2026 0:00:00,19274,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65059,3/31/2026 0:00:00,19287,"5493004IRV3T6D4NNV33","1","0","0","0","0","0","0","0","1","0","0","0","1","1","","","1","","","1","","1","","","1","","","1","","","1","",""
65062,3/31/2026 0:00:00,19290,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65063,3/31/2026 0:00:00,19291,"549300ODTHTLPTSBD612","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","Feb  4 2026  6:00AM","","","","","","","","","","","","","","","","",""
65071,3/31/2026 0:00:00,19299,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65078,3/31/2026 0:00:00,19306,"254900CQVBYQI6BDWS96","1","0","1","0","1","1","1","1","1","0","0","0","1","1","1","Feb 12 2026  6:00AM","","","","","","","","","","","","","","","","",""
65082,3/31/2026 0:00:00,19310,"549300ZJR72I7J2E7R18","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","Feb 28 2026  7:00AM","","","","","","","","","","","","","","","","",""
65085,3/31/2026 0:00:00,19313,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65088,3/31/2026 0:00:00,19316,"5493000JBDASEOSXCI67","1","1","1","0","0","0","0","1","0","0","0","0","1","1","1","Feb 26 2026  5:00AM","","","","","","","","","","","","","","","","",""
65090,3/31/2026 0:00:00,19318,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
65091,3/31/2026 0:00:00,19319,"","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","",""
