"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","SiteId","SiteName","SiteTypeName","SiteFunctionName","PhysicalAddressLine1","PhysicalAddressLine2","PhysicalAddressCity","PhysicalAddressStateCode","PhysicalAddressStateName","PhysicalAddressPostalCode","PhysicalAddressCountyName","PhysicalAddressCountry"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52042,"Alliant New Holland","Other","ATM","1919 Alliant Energy Center Way","","Madison","WI","Wisconsin","53713","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52043,"VA Matusek Auditorium","Other","ATM","5000 W National Ave","","Milwaukee","WI","Wisconsin","53295","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52044,"VA Hosp East Entrance","Other","ATM","5000 W National Ave","","Milwaukee","WI","Wisconsin","53295","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52045,"VA Hosp Canteen","Other","ATM","5000 W National Ave","","Milwaukee","WI","Wisconsin","53295","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52046,"Edgewood College-Regina Hall","Other","ATM","1000 Edgewood College Dr","","Madison","WI","Wisconsin","53711","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52047,"Edgewood College","Other","ATM","1000 Edgewood College Dr","","Madison","WI","Wisconsin","53711","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52048,"Oconomowoc","Branch Office","ATM","1300 Oconomowoc Pkwy","","Oconomowoc","WI","Wisconsin","53066","Waukesha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52049,"Cottage Grove - Headquarters","Corporate Office","ATM","1709 Landmark Dr","","Cottage Grove","WI","Wisconsin","53527-8957","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52052,"New Berlin","Branch Office","ATM","15600 W National Ave Ste 4","","New Berlin","WI","Wisconsin","53151","Waukesha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52054,"Waukesha NE","Branch Office","ATM","2208 E Moreland Blvd","","Waukesha","WI","Wisconsin","53186","Waukesha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52055,"Brookfield","Branch Office","ATM","920 S Moorland Rd","","Brookfield","WI","Wisconsin","53005","Waukesha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52056,"West High School","Branch Office","ATM","30 Ash St","","Madison","WI","Wisconsin","53726","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52058,"Mt Horeb","Branch Office","ATM","1900 Commerce Dr","","Mount Horeb","WI","Wisconsin","53572","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52061,"Pewaukee","Branch Office","ATM","1468 Capitol Dr","","Pewaukee","WI","Wisconsin","53072","Waukesha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52062,"Downtown","Branch Office","ATM","307 E Wilson St","","Madison","WI","Wisconsin","53703","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52063,"Walker's Point","Branch Office","ATM","1288 S 1st St","","Milwaukee","WI","Wisconsin","53204","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52064,"Middleton","Branch Office","ATM","6220 University Ave Ste 100","","Middleton","WI","Wisconsin","53562-3481","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52066,"Sun Prairie West","Branch Office","ATM","112 S Grand Ave","","Sun Prairie","WI","Wisconsin","53590","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52067,"Kenosha","Branch Office","ATM","6310 Green Bay Rd","","Kenosha","WI","Wisconsin","53142","Kenosha","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52068,"Wauwatosa","Branch Office","ATM","7600 W Bluemound Rd","","Wauwatosa","WI","Wisconsin","53213","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52069,"Greendale","Branch Office","ATM","5255 S 76th St","Ste 140","Greendale","WI","Wisconsin","53129","Milwaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52070,"Verona","Branch Office","ATM","881 W Verona Ave","Ste D","Verona","WI","Wisconsin","53593","Dane","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52071,"Monroe","Branch Office","ATM","1420 11th St","","Monroe","WI","Wisconsin","53566","Green","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52073,"Cedarburg","Branch Office","ATM","W61N301 Washington Ave","","Cedarburg","WI","Wisconsin","53012","Ozaukee","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52079,"Plover","Branch Office","ATM","170 Crossroads Dr Ste 170","","Plover","WI","Wisconsin","54467","Portage","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52080,"Sheboygan","Branch Office","ATM","2230 Kohler Memorial Dr","","Sheboygan","WI","Wisconsin","53081","Sheboygan","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52081,"West Bend","Branch Office","ATM","1700 S Silverbrook Dr","","West Bend","WI","Wisconsin","53095","Washington","United States"
67190,3/31/2026 0:00:00,21411,"SUMMIT",52086,"Oak Creek","Branch Office","ATM","7853 S Highgate Ave","","Oak Creek","WI","Wisconsin","53154","","United States"
67195,3/31/2026 0:00:00,21416,"ARSENAL",39419,"Swansea Branch","Branch Office","ATM","4384 N Illinois St","","Swansea","IL","Illinois","62226","Saint Clair","United States"
67197,3/31/2026 0:00:00,21418,"JACK DANIEL EMPLOYEES",17625,"MAIN OFFICE","Corporate Office","ATM","488 MAJORS BLVD","","LYNCHBURG","TN","Tennessee","37352","Moore","United States"
67197,3/31/2026 0:00:00,21418,"JACK DANIEL EMPLOYEES",52933,"ATM BOTTLING BREAKROOM","Other","ATM","1926 FAYETTEVILLE HWY","","LYNCHBURG","TN","Tennessee","37352","Moore","United States"
67200,3/31/2026 0:00:00,21421,"OAKDALE",16965,"Oakdale Credit Union","Corporate Office","ATM","128 E Badger Dr","","Tomah","WI","Wisconsin","54660","Monroe","United States"
67200,3/31/2026 0:00:00,21421,"OAKDALE",16971,"Oakdale Credit Union - Mauston Branch","Branch Office","ATM","904 W State St","","Mauston","WI","Wisconsin","53948","Juneau","United States"
67201,3/31/2026 0:00:00,21422,"WHITE RIVER",16413,"White River Credit Union","Corporate Office","ATM","1499 Garrett St","","Enumclaw","WA","Washington","98022","King","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",30200,"WCCU Westby","Corporate Office","ATM","501 N Main St","","WESTBY","WI","Wisconsin","54667","Vernon","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",30203,"WCCU Cashton","Branch Office","ATM","105 Randy Rd","","Cashton","WI","Wisconsin","54619-7014","Monroe","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",31070,"WCCU Richland Center - Main","Branch Office","ATM","2403 US Hwy 14 E","","RICHLAND CENTER","WI","Wisconsin","53581-2996","Richland","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",31081,"WCCU Reedsburg - Main","Branch Office","ATM","820 Viking Dr","","Reedsburg","WI","Wisconsin","53959","Sauk","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",31092,"WCCU Richland Center - Orange Street","Branch Office","ATM","430 West Union St Ste 1","","RICHLAND CENTER","WI","Wisconsin","53581","Richland","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40329,"WCCU Viroqua","Branch Office","ATM","1302 N Main St","","VIROQUA","WI","Wisconsin","54665","Vernon","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40330,"WCCU Lake Delton","Branch Office","ATM","70 Commerce St","","Lake Delton","WI","Wisconsin","53940","Sauk","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40331,"WCCU Baraboo","Branch Office","ATM","1333 South Blvd","","Baraboo","WI","Wisconsin","53913","Sauk","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40332,"WCCU Coon Valley","Branch Office","ATM","502 Central Ave","","Coon Valley","WI","Wisconsin","54623-7722","Vernon","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40333,"WCCU Prairie du Sac","Branch Office","ATM","1170 Prairie St","","Prairie du Sac","WI","Wisconsin","53578","Sauk","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40334,"WCCU Portage","Branch Office","ATM","138 NORTHRIDGE DRIVE","","PORTAGE","WI","Wisconsin","53901","","United States"
67208,3/31/2026 0:00:00,21429,"WESTBY CO-OP",40335,"WCCU Reedsburg - West","Branch Office","ATM","660 S Albert Ave","Suite 400","Reedsburg","WI","Wisconsin","53959","Sauk","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28383,"Main Office","Corporate Office","ATM","1702 Park Ave","","Beloit","WI","Wisconsin","53511","Rock","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28399,"Rockford Branch","Branch Office","ATM","6079 E Riverside Blvd","","Rockford","IL","Illinois","61114-4413","Winnebago","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28505,"Monroe Branch","Branch Office","ATM","140 W 7th St","","Monroe","WI","Wisconsin","53566","Green","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28506,"Janesville Branch","Branch Office","ATM","2701 N Pontiac Dr","","Janesville","WI","Wisconsin","53545","Rock","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28507,"Roscoe Branch","Branch Office","ATM","5390 Williams Dr","","Roscoe","IL","Illinois","61073","Winnebago","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28508,"Willowbrook Branch","Branch Office","ATM","1555 Willowbrook Rd","","Beloit","WI","Wisconsin","53511","Rock","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28509,"Rockford State","Branch Office","ATM","4615 E State St","","Rockford","IL","Illinois","61108-2100","Winnebago","United States"
67214,3/31/2026 0:00:00,21435,"FIRST COMMUNITY CU OF BELOIT",28511,"Freeport Branch","Branch Office","ATM","1550 W Galena Ave","","Freeport","IL","Illinois","61032","Stephenson","United States"
67222,3/31/2026 0:00:00,21443,"THE STATE",25967,"2200 WASHINGTON STREET E","Corporate Office","ATM","2200 WASHINGTON ST E","","CHARLESTON","WV","West Virginia","25311-2219","Kanawha","United States"
67226,3/31/2026 0:00:00,21447,"CREDIT UNION OF THE ROCKIES",48865,"Golden Branch","Branch Office","ATM","1010 Johnson Rd Ste 120","","Golden","CO","Colorado","80401-6041","Jefferson","United States"
67226,3/31/2026 0:00:00,21447,"CREDIT UNION OF THE ROCKIES",48889,"Frisco Branch","Branch Office","ATM","111 E Main St Ste C","","Frisco","CO","Colorado","80443","Summit","United States"
67226,3/31/2026 0:00:00,21447,"CREDIT UNION OF THE ROCKIES",52326,"Granby Branch","Branch Office","ATM","91 E Agate Ave","","Granby","CO","Colorado","80446","Grand","United States"
67238,3/31/2026 0:00:00,23679,"GLACIER HILLS",43936,"Main Office","Corporate Office","ATM","2150 S Main St","","West Bend","WI","Wisconsin","53095","Washington","United States"
67238,3/31/2026 0:00:00,23679,"GLACIER HILLS",43955,"Hartford Office","Branch Office","ATM","1025 E Sumner St","","Hartford","WI","Wisconsin","53027","Washington","United States"
67238,3/31/2026 0:00:00,23679,"GLACIER HILLS",44002,"Fond du Lac Office","Branch Office","ATM","608 W Johnson St","","Fond Du Lac","WI","Wisconsin","54935-3134","Fond Du Lac","United States"
67238,3/31/2026 0:00:00,23679,"GLACIER HILLS",44004,"Jackson Office","Branch Office","ATM","W199N16795 Ridgeway Dr","","Jackson","WI","Wisconsin","53037-1231","Washington","United States"
67240,3/31/2026 0:00:00,23535,"NORTHWOODS COMMUNITY",29331,"Northwoods Community Credit Union","Corporate Office","ATM","1224 4th Ave S","","Park Falls","WI","Wisconsin","54552-1923","Price","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",31999,"Main Office - 10th Street","Corporate Office","ATM","1117 S 10th St","","Manitowoc","WI","Wisconsin","54220-5211","Manitowoc","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32005,"Menasha Ave Branch","Branch Office","ATM","2401 Menasha Ave","","Manitowoc","WI","Wisconsin","54220-1615","Manitowoc","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32006,"Walmart Branch","Branch Office","ATM","4115 Calumet Ave","","Manitowoc","WI","Wisconsin","54220-5400","Manitowoc","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32011,"Sheboygan North Branch","Branch Office","ATM","2122 Superior Ave","","Sheboygan","WI","Wisconsin","53081-2246","Sheboygan","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32017,"Sheboygan South Branch","Branch Office","ATM","3509 Washington Avenue S Frontage Rd","S. Frontage Road","Sheboygan","WI","Wisconsin","53081-6436","Sheboygan","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32018,"Sheboygan Memorial Branch","Branch Office","ATM","3400 Union Ave","","Sheboygan","WI","Wisconsin","53081","Sheboygan","United States"
67248,3/31/2026 0:00:00,23376,"UNITEDONE",32020,"Sheboygan Downtown","Branch Office","ATM","733 N 8th St","","Sheboygan","WI","Wisconsin","53081","Sheboygan","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",36964,"Mullan Branch","Branch Office","ATM","201 N Mullan Rd","","Spokane Valley","WA","Washington","99206-3790","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",36981,"Sandpoint Branch","Branch Office","ATM","520 5th Ave","","Sandpoint","ID","Idaho","83864-1519","Bonner","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",36998,"Deer Park Branch","Branch Office","ATM","900 S Main St","","Deer Park","WA","Washington","99006-2608","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37010,"Colville Branch","Branch Office","ATM","1474 N Highway","","Colville","WA","Washington","99114-2008","Stevens","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37019,"Post Falls Branch","Branch Office","ATM","920 N Highway 41","","Post Falls","ID","Idaho","83854","Kootenai","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37022,"Northpointe Branch","Branch Office","ATM","9861 N Nevada St","","Spokane","WA","Washington","99218-3407","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37028,"Liberty Lake Branch","Branch Office","ATM","22206 E Country Vista Dr","","Liberty Lake","WA","Washington","99019-7591","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37057,"Ephrata Branch","Branch Office","ATM","260 C St SW","","Ephrata","WA","Washington","98823-1815","Grant","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",37061,"Moses Lake Branch","Branch Office","ATM","1704 S Clover Dr","","Moses Lake","WA","Washington","98837","Grant","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",41178,"Coeur d'Alene Branch","Branch Office","ATM","123 W Hanley Ave","","Coeur D Alene","ID","Idaho","83815-5244","Kootenai","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50082,"Mirabeau Branch","Branch Office","ATM","13224 E Mansfield Ave","Suite 115","Spokane Valley","WA","Washington","99216","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50083,"South Reserve Branch","Branch Office","ATM","2330 S Reserve St","","Missoula","MT","Montana","59801","Missoula","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50085,"Butte Branch","Branch Office","ATM","1555 Harrison Ave","","Butte","MT","Montana","59701","Silver Bow","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50087,"Washington Branch","Branch Office","ATM","605 S Washington St","","Spokane","WA","Washington","99204","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50089,"Conklin Branch","Branch Office","ATM","16402 E Sprague Ave","","Spokane Valley","WA","Washington","99037","Spokane","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50091,"Chinden","Branch Office","ATM","12598 W Explorer Dr","","Boise","ID","Idaho","83713-1552","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50094,"Orchard","Branch Office","ATM","910 N Orchard St","","Boise","ID","Idaho","83706-2156","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50095,"Emerald","Branch Office","ATM","9769 W Emerald St","","Boise","ID","Idaho","83704-9765","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50097,"Overland - Meridian","Branch Office","ATM","485 Overland Rd","","Meridian","ID","Idaho","83642-8105","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50098,"Ten Mile - Meridian","Branch Office","ATM","5105 N Ten Mile Rd","","Meridian","ID","Idaho","83646","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50099,"12th Ave (Nampa)","Branch Office","ATM","164 E Maine Ave","","Nampa","ID","Idaho","83646","Ada","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50100,"Weiser","Branch Office","ATM","1401 E 6th St","","Weiser","ID","Idaho","83672","Washington","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50101,"Brooks Branch","Branch Office","ATM","1502 Dearborn Ave Ste A","","Missoula","MT","Montana","59801-7811","Missoula","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50102,"Bozeman Branch","Branch Office","ATM","1400 N 19th Ave Ste A","","Bozeman","MT","Montana","59718-3758","Gallatin","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50103,"10th Avenue (Great Falls)","Branch Office","ATM","1915 10th Ave S","","Great Falls","MT","Montana","59405","Cascade","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50104,"River Drive","Branch Office","ATM","1500 River Dr N","","Great Falls","MT","Montana","59401","Cascade","United States"
67264,3/31/2026 0:00:00,2522,"HORIZON",50105,"Barber Station","Branch Office","ATM","3076 E Barber Valley Dr","","Boise","ID","Idaho","83716","Ada","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32042,"Rhode Island Credit Union","Branch Office","ATM","160 Francis St","","Providence","RI","Rhode Island","02903-1118","Providence","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32053,"Rhode Island Credit Union","Branch Office","ATM","50 Lower College Rd","URI Memorial Union","Kingston","RI","Rhode Island","02881","Washington","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32058,"Rhode Island Credit Union","Branch Office","ATM","60 N Main St","","Pascoag","RI","Rhode Island","02859-3137","Providence","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32065,"Rhode Island Credit Union","Branch Office","ATM","860 Reservoir Ave","","Cranston","RI","Rhode Island","02910-4414","Providence","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32074,"Rhode Island Credit Union","Branch Office","ATM","390 Metacom Ave","","Bristol","RI","Rhode Island","02809","Bristol","United States"
67269,3/31/2026 0:00:00,21685,"RHODE ISLAND",32095,"Rhode Island Credit Union","Branch Office","ATM","594 Central Ave","","Pawtucket","RI","Rhode Island","02861-1956","Providence","United States"
